car speed(m/s),LB Position X,LB Position Z,LB speed,LF Position X,LF Position Z,LF speed,B Position X,B Position Z,B speed,F Position X,F Position Z,F speed,RB Position X,RB Position Z,RB speed,RF Position X,RF Position Z,RF speed,LC
26.383,13.41,-46.05,15.397,-6.75,123.31,15.24,0,0,0,-3.99,84.24,14.701,0,0,0,0,0,0,0
26.4,13.41,-47.16,15.354,-6.44,122.2,15.199,0,0,0,-3.69,83.09,14.717,0,0,0,0,0,0,0
26.385,13.41,-48.26,15.407,-6.2,121.1,15.174,0,0,0,-3.39,81.92,14.705,0,0,0,0,0,0,0
26.397,13.38,-49.36,15.417,-5.98,119.99,15.23,0,0,0,-3.16,80.76,14.66,0,0,0,0,0,0,0
26.386,13.32,-50.47,15.428,-5.76,118.88,15.27,0,0,0,-2.94,79.59,14.641,0,0,0,0,0,0,0
26.397,13.26,-51.57,15.438,-5.56,117.77,15.31,0,0,0,-2.73,78.43,14.657,0,0,0,0,0,0,0
26.383,13.19,-52.67,15.428,-5.38,116.67,15.367,0,0,0,-2.54,77.26,14.645,0,0,0,0,0,0,0
26.398,13.11,-53.78,15.436,-5.2,115.57,15.342,0,0,0,-2.36,76.09,14.629,0,0,0,0,0,0,0
26.381,13.01,-54.88,15.479,-5.03,114.47,15.155,0,0,0,-2.18,74.92,14.652,0,0,0,0,0,0,0
26.4,12.9,-55.97,15.531,-4.82,113.36,15.195,0,0,0,-2.02,73.75,14.607,0,0,0,0,0,0,0
26.381,12.78,-57.07,15.487,-4.67,112.25,15.316,0,0,0,-1.83,72.57,14.566,0,0,0,0,0,0,0
26.399,12.64,-58.16,15.582,-4.54,111.14,15.21,0,0,0,-1.6,71.39,14.589,0,0,0,0,0,0,0
26.382,12.48,-59.25,15.548,-4.41,110.02,15.169,0,0,0,-1.47,70.21,14.573,0,0,0,0,0,0,0
26.397,12.31,-60.34,15.515,-4.3,108.9,15.031,0,0,0,-1.35,69.03,14.554,0,0,0,0,0,0,0
26.38,12.14,-61.44,15.513,-4.19,107.77,14.941,0,0,0,-1.24,67.85,14.577,0,0,0,0,0,0,0
26.4,11.95,-62.54,15.556,-4.08,106.63,14.916,0,0,0,-1.14,66.67,14.593,0,0,0,0,0,0,0
26.38,11.75,-63.64,15.523,-3.99,105.48,14.892,0,0,0,-1,65.49,14.552,0,0,0,0,0,0,0
26.39,11.55,-64.73,15.609,-3.9,104.34,14.948,0,0,0,-0.91,64.31,14.54,0,0,0,0,0,0,0
26.37,11.33,-65.82,15.659,-3.78,103.2,15.004,0,0,0,-0.83,63.13,14.563,0,0,0,0,0,0,0
26.342,11.1,-66.9,15.627,-3.7,102.07,15.06,0,0,0,-0.74,61.95,14.582,0,0,0,0,0,0,0
26.313,10.88,-67.98,15.656,-3.63,100.95,15.213,0,0,0,-0.66,60.78,14.531,0,0,0,0,0,0,1
26.283,10.5,-69.08,15.603,-3.55,99.84,15.205,0,0,0,-0.58,59.6,14.551,0,0,0,0,0,0,1
26.253,10.2,-70.18,15.528,-3.47,98.73,15.18,0,0,0,-0.5,58.43,14.51,0,0,0,0,0,0,1
26.223,9.98,-71.27,15.56,-3.38,97.61,15.074,0,0,0,-0.4,57.26,14.53,0,0,0,0,0,0,1
26.192,9.76,-72.35,15.604,-3.27,96.5,15.13,0,0,0,-0.3,56.1,14.549,0,0,0,0,0,0,1
26.162,9.56,-73.43,15.699,-3.15,95.41,15.203,0,0,0,-0.17,54.94,14.572,0,0,0,0,0,0,1
26.131,9.37,-74.49,15.748,-3.02,94.33,15.356,0,0,0,-0.04,53.78,14.56,0,0,0,0,0,0,1
26.1,9.19,-75.56,15.662,-2.83,93.26,15.315,0,0,0,0.12,52.63,14.579,0,0,0,0,0,0,1
26.07,9.02,-76.62,15.705,-2.66,92.19,15.371,0,0,0,0.29,51.49,14.589,0,0,0,0,0,0,1
26.04,8.87,-77.68,15.737,-2.48,91.13,15.33,0,0,0,0.48,50.35,14.577,0,0,0,0,0,0,0
26.01,8.73,-78.73,15.651,-2.28,90.07,15.386,0,0,0,0.68,49.21,14.596,0,0,0,0,0,0,1
25.98,8.6,-79.79,15.598,-2.08,89.02,15.28,0,0,0,0.67,149.83,14.676,0,0,0,0,0,0,1
25.95,8.47,-80.85,15.598,-1.87,87.96,15.256,0,0,0,0.89,148.7,14.665,0,0,0,0,0,0,1
25.921,0,0,0,0,0,0,8.34,-81.91,15.609,-1.66,86.9,15.15,0,0,0,1.1,147.59,14.693,1
25.891,0,0,0,0,0,0,8.21,-82.97,15.577,-1.45,85.83,14.979,0,0,0,1.32,146.47,14.682,1
25.862,0,0,0,0,0,0,8.06,-84.02,15.577,-1.24,84.75,15.132,0,0,0,1.53,145.36,14.706,1
25.831,0,0,0,0,0,0,7.9,-85.06,15.577,-1.02,83.7,15.27,0,0,0,1.72,144.26,14.691,1
25.801,0,0,0,0,0,0,7.72,-86.11,15.535,-0.85,82.65,15.407,0,0,0,1.89,143.15,14.668,1
25.77,0,0,0,0,0,0,7.52,-87.15,15.545,-0.71,81.62,15.317,0,0,0,2.04,142.04,14.696,1
25.739,0,0,0,0,0,0,7.28,-88.18,15.502,-0.59,80.58,15.422,0,0,0,2.16,140.94,14.68,1
25.708,0,0,0,0,0,0,7.6,-89.19,15.456,-0.5,79.56,15.494,0,0,0,2.26,139.84,14.704,1
25.679,0,0,0,0,0,0,7.51,-90.22,15.5,-0.42,78.54,15.372,0,0,0,2.33,138.75,14.732,1
25.649,0,0,0,0,0,0,7.4,-91.23,15.578,-0.36,77.51,15.266,0,0,0,2.4,137.66,14.713,1
25.62,0,0,0,0,0,0,7.27,-92.24,15.523,-0.32,76.47,15.241,0,0,0,2.45,136.56,14.702,1
25.592,0,0,0,0,0,0,7.04,-93.26,15.47,-0.28,75.43,15.071,0,0,0,2.49,135.47,14.691,1
25.616,0,0,0,0,0,0,6.79,-94.29,15.428,-0.26,74.38,15.224,0,0,0,2.52,134.38,14.719,1
25.662,0,0,0,0,0,0,6.53,-95.32,15.344,-0.22,73.33,15.037,0,0,0,2.53,133.29,14.707,1
25.714,0,0,0,0,0,0,6.37,-96.36,15.351,-0.21,72.26,15.093,0,0,0,2.54,132.19,14.731,1
25.766,0,0,0,0,0,0,6.21,-97.4,15.287,-0.2,71.2,15.068,0,0,0,2.55,131.09,14.755,1
25.818,0,0,0,0,0,0,5.84,-98.47,15.202,-0.19,70.13,15.108,0,0,0,2.57,129.99,14.783,1
25.871,0,0,0,0,0,0,5.69,-99.53,15.213,-0.18,69.05,15.084,0,0,0,2.59,128.88,14.806,1
25.923,0,0,0,0,0,0,5.42,-100.61,15.171,-0.17,67.97,15.043,0,0,0,2.6,127.77,14.752,0
25.975,0,0,0,0,0,0,5.26,-101.69,15.225,-0.16,66.87,14.937,0,0,0,2.61,126.65,14.737,0
26.027,0,0,0,0,0,0,4.99,-102.77,15.268,-0.15,65.77,14.993,0,0,0,2.62,125.53,14.764,0
26.079,0,0,0,0,0,0,4.94,-103.85,15.258,-0.15,64.65,14.952,0,0,0,2.63,124.4,14.745,0
26.131,0,0,0,0,0,0,5.01,-104.93,15.269,-0.15,63.54,14.943,0,0,0,2.64,123.26,14.773,0
26.183,0,0,0,0,0,0,5,-106.02,15.302,-0.14,62.43,15.015,0,0,0,2.65,122.12,14.754,0
26.234,0,0,0,0,0,0,5,-107.1,15.335,-0.11,61.31,15.169,0,0,0,2.66,120.97,14.699,0
26.286,0,0,0,0,0,0,5,-108.19,15.346,-0.1,60.2,15.144,0,0,0,2.68,119.82,14.684,0
26.337,0,0,0,0,0,0,4.99,-109.29,15.357,-0.1,59.09,15.2,0,0,0,2.68,118.65,14.7,0
26.389,0,0,0,0,0,0,4.98,-110.39,15.325,-0.09,57.97,15.11,0,0,0,2.69,117.49,14.685,0
26.406,0,0,0,0,0,0,4.98,-111.49,15.347,-0.09,56.85,15.183,0,0,0,2.7,116.32,14.67,0
26.381,0,0,0,0,0,0,4.97,-112.59,15.358,-0.09,55.71,15.012,0,0,0,2.71,115.15,14.69,0
26.398,0,0,0,0,0,0,4.96,-113.7,15.273,-0.08,54.58,15.068,0,0,0,2.72,113.98,14.718,0
26.382,0,0,0,0,0,0,4.25,-114.83,15.326,-0.08,53.45,15.06,0,0,0,2.73,112.81,14.707,0
26.401,0,0,0,0,0,0,3.57,-115.96,15.36,-0.08,52.32,15.116,0,0,0,2.73,111.64,14.691,0
26.383,0,0,0,0,0,0,3.1,-117.07,15.317,-0.07,51.2,15.253,0,0,0,2.74,110.47,14.68,0
26.4,0,0,0,0,0,0,2.84,-118.19,15.318,-0.07,50.08,15.228,0,0,0,2.75,109.3,14.704,0
26.385,0,0,0,0,0,0,2.71,-119.3,15.361,-0.05,48.97,15.284,0,0,0,2.75,108.13,14.728,0
26.397,0,0,0,0,0,0,2.58,-120.4,15.361,-0.05,47.85,15.195,0,0,0,2.76,106.97,14.752,1
26.387,0,0,0,0,0,0,2.32,-121.51,15.362,-0.05,46.73,15.089,0,0,0,2.77,105.8,14.772,1
26.36,0,0,0,0,0,0,2.05,-122.61,15.458,-0.05,45.61,15.145,0,0,0,2.77,104.65,14.795,1
26.331,0,0,0,0,0,0,2.05,-123.7,15.426,-0.05,44.48,15.055,0,0,0,2.78,103.49,14.745,1
26.301,0,0,0,0,0,0,2.06,-124.78,15.449,-0.04,43.34,14.95,0,0,0,2.79,102.33,14.734,1
26.271,0,0,0,0,0,0,2.07,-125.87,15.449,-0.03,42.21,15.022,3.03,-0.98,14.593,2.81,101.18,14.761,1
26.24,0,0,0,0,0,0,1.95,-126.95,15.492,-0.01,41.1,15.143,3.05,-2.15,14.613,2.84,100.02,14.668,1
26.21,0,0,0,0,0,0,1.71,-128.03,15.493,0.03,39.98,15.102,3.09,-3.31,14.632,2.88,98.87,14.696,1
26.179,0,0,0,0,0,0,1.48,-129.1,15.546,0.08,38.88,15.174,3.15,-4.46,14.649,2.93,97.72,14.724,1
26.148,0,0,0,0,0,0,1.26,-130.16,15.546,0.14,37.78,15.166,3.22,-5.62,14.607,3,96.58,14.709,1
26.118,0,0,0,0,0,0,1.35,-131.22,15.385,0.23,36.7,15.303,3.31,-6.77,14.624,3.09,95.44,14.733,1
26.087,0,0,0,0,0,0,1.46,-132.29,15.408,0.35,35.62,15.294,3.42,-7.91,14.646,3.21,94.3,14.713,1
26.056,0,0,0,0,0,0,1.58,-133.35,15.462,0.47,34.54,15.205,3.55,-9.05,14.669,3.34,93.17,14.694,1
26.026,0,0,0,0,0,0,1.73,-134.4,15.558,0.62,33.47,15.342,3.7,-10.18,14.688,3.49,92.04,14.718,1
26.002,0,0,0,0,0,0,1.6,-135.45,15.505,0.79,32.41,15.301,3.87,-11.3,14.708,3.66,90.92,14.742,1
25.981,0,0,0,0,0,0,1.49,-136.5,15.387,0.97,31.35,15.357,4.06,-12.42,14.724,3.85,89.8,14.762,1
25.961,0,0,0,0,0,0,1.56,-137.54,15.431,1.18,30.3,15.429,4.28,-13.54,14.714,4.07,88.69,14.782,0
25.941,0,0,0,0,0,0,1.79,-138.58,15.388,1.4,29.26,15.34,4.5,-14.66,14.698,4.3,87.58,14.801,1
25.921,0,0,0,0,0,0,0,0,0,0,0,0,2.03,-139.63,15.388,1.64,28.21,15.25,1
25.901,0,0,0,0,0,0,0,0,0,0,0,0,2.28,-140.67,15.442,1.88,27.16,15.274,1
25.88,0,0,0,0,0,0,0,0,0,0,0,0,2.52,-141.7,15.442,2.12,26.11,15.314,1
25.859,0,0,0,0,0,0,0,0,0,0,0,0,2.76,-142.74,15.433,2.35,25.07,15.305,1
25.837,0,0,0,0,0,0,0,0,0,-0.89,149.71,15.586,2.97,-143.77,15.38,2.56,24.03,15.442,1
25.815,0,0,0,0,0,0,0,0,0,-0.7,148.7,15.55,3.17,-144.81,15.305,2.74,23,15.418,1
25.792,0,0,0,0,0,0,0,0,0,-0.54,147.68,15.555,3.33,-145.86,15.295,2.9,21.97,15.474,1
25.769,0,0,0,0,0,0,0,0,0,-0.42,146.66,15.56,3.45,-146.91,15.22,3.02,20.95,15.433,1
25.746,0,0,0,0,0,0,0,0,0,-0.32,145.64,15.568,3.54,-147.95,15.263,3.13,19.92,15.489,1
25.723,0,0,0,0,0,0,0,0,0,-0.25,144.63,15.52,3.44,-149,15.274,3.19,18.9,15.512,1
25.7,0,0,0,0,0,0,0,0,0,-0.21,143.61,15.486,3.37,-83.87,15.52,3.22,17.87,15.423,1
25.678,0,0,0,0,0,0,0,0,0,-0.19,142.59,15.466,3.4,-84.89,15.524,3.25,16.84,15.252,0
25.658,0,0,0,0,0,0,0,0,0,-0.17,141.57,15.516,3.41,-85.91,15.413,3.25,15.8,15.324,0
25.686,0,0,0,0,0,0,0,0,0,-0.17,140.55,15.509,3.42,-86.93,15.539,3.25,14.77,15.364,0
25.733,0,0,0,0,0,0,0,0,0,-0.17,139.54,15.545,3.41,-87.94,15.457,3.25,13.74,15.42,0
25.784,0,0,0,0,0,0,0,0,0,-0.17,138.52,15.648,3.42,-88.98,15.437,3.24,12.69,15.298,0
25.836,0,0,0,0,0,0,0,0,0,-0.17,137.51,15.693,3.42,-90.02,15.387,3.24,11.64,15.29,0
25.889,0,0,0,0,0,0,0,0,0,-0.17,136.49,15.723,3.42,-91.06,15.441,3.24,10.58,15.265,0
25.941,0,0,0,0,0,0,0,0,0,-0.17,135.47,15.71,3.42,-92.11,15.495,3.23,9.53,15.37,0
25.993,0,0,0,0,0,0,0,0,0,-0.17,134.45,15.764,3.42,-93.15,15.603,3.23,8.46,15.28,0
26.045,0,0,0,0,0,0,0,0,0,-0.17,133.43,15.859,3.42,-94.19,15.591,3.22,7.39,15.336,0
26.097,0,0,0,0,0,0,0,0,0,-0.17,132.4,15.719,3.42,-95.25,15.524,3.21,6.31,15.247,0
26.149,0,0,0,0,0,0,0,0,0,-0.18,131.36,15.65,3.42,-96.31,15.516,3.21,5.22,15.287,0
26.201,0,0,0,0,0,0,0,0,0,-0.17,130.29,15.541,3.43,-97.37,15.61,3.21,4.14,15.408,0
26.252,0,0,0,0,0,0,0,0,0,-0.17,129.23,15.545,3.43,-98.44,15.555,3.2,3.06,15.464,0
26.304,0,0,0,0,0,0,0,0,0,-0.17,128.16,15.58,3.43,-99.51,15.617,3.2,1.98,15.617,0
26.355,0,0,0,0,0,0,0,0,0,-0.17,127.08,15.557,3.43,-100.58,15.592,3.19,0.91,15.592,0
26.404,0,0,0,0,0,0,0,0,0,-0.17,126,15.605,3.19,-0.17,15.486,2.8,120.07,15.327,0
26.394,0,0,0,0,0,0,0,0,0,-0.17,124.92,15.482,3.18,-1.27,15.315,2.81,118.97,15.422,0
26.387,0,0,0,0,0,0,0,0,0,-0.17,123.83,15.532,3.18,-2.37,15.307,2.81,117.87,15.381,0
26.393,0,0,0,0,0,0,0,0,0,-0.17,122.75,15.581,3.19,-3.48,15.428,2.81,116.77,15.415,0
26.39,0,0,0,0,0,0,0,0,0,-0.01,121.67,15.64,3.2,-4.57,15.419,2.81,115.68,15.411,0
26.389,0,0,0,0,0,0,0,0,0,0.14,120.59,15.63,3.2,-5.68,15.248,2.81,114.58,15.36,0
26.391,0,0,0,0,0,0,0,0,0,0.45,119.51,15.676,3.21,-6.79,15.304,2.82,113.48,15.393,0
26.392,0,0,0,0,0,0,0,0,0,0.45,118.43,15.565,3.21,-7.9,15.28,3.01,112.38,15.246,0
26.388,0,0,0,0,0,0,0,0,0,0.46,117.36,15.611,3.22,-9.01,15.32,3.2,111.27,15.307,0
26.394,0,0,0,0,0,0,0,0,0,0.46,116.28,15.644,3.22,-10.11,15.295,3.34,110.17,15.379,0
26.384,0,0,0,0,0,0,0,0,0,0.47,115.2,15.577,3.23,-11.21,15.335,3.62,109.07,15.329,0
26.396,0,0,0,0,0,0,0,0,0,0.47,114.12,15.581,3.23,-12.32,15.407,3.62,107.96,15.328,0
26.387,0,0,0,0,0,0,0,0,0,0.48,113.03,15.516,3.24,-13.42,15.48,3.62,106.85,15.242,0
26.392,0,0,0,0,0,0,0,0,0,0.48,111.94,15.51,3.24,-14.51,15.455,3.63,105.74,15.205,0
26.388,0,0,0,0,0,0,0,0,0,0.49,110.85,15.447,3.23,-15.6,15.414,3.63,104.62,15.254,0
26.395,0,0,0,0,0,0,0,0,0,0.78,109.76,15.484,3.23,-16.7,15.47,3.64,103.5,15.194,0
26.385,0,0,0,0,0,0,0,0,0,0.93,108.66,15.422,3.23,-17.79,15.461,3.64,102.38,15.206,0
26.396,0,0,0,0,0,0,0,0,0,0.94,107.57,15.474,3.22,-18.89,15.355,3.65,101.27,15.243,0
26.383,0,0,0,0,0,0,0,0,0,0.95,106.48,15.593,3.22,-20,15.265,3.65,100.16,15.28,0
26.398,0,0,0,0,0,0,0,0,0,0.96,105.41,15.613,3.22,-21.11,15.24,3.99,99.06,15.387,0
26.381,0,0,0,0,0,0,0,0,0,1.24,104.33,15.616,3.21,-22.22,15.297,4.17,97.97,15.432,0
26.398,0,0,0,0,0,0,0,0,0,1.38,103.24,15.493,3.21,-23.33,15.369,4.18,96.88,15.534,0
26.383,0,0,0,0,0,0,0,0,0,1.66,102.15,15.529,3.2,-24.43,15.279,4.18,95.79,15.538,0
26.396,0,0,0,0,0,0,0,0,0,1.67,101.06,15.522,3.2,-25.54,15.271,4.19,94.71,15.484,0
26.383,0,0,0,0,0,0,0,0,0,1.81,99.98,15.639,3.2,-26.65,15.246,4.52,93.63,15.551,0
26.398,0,0,0,0,0,0,0,0,0,1.96,98.9,15.641,3.19,-27.77,15.286,4.84,92.55,15.544,0
26.381,0,0,0,0,0,0,0,0,0,2.23,97.83,15.697,3.19,-28.88,15.229,4.85,91.46,15.479,0
26.399,0,0,0,0,0,0,0,0,0,2.24,96.76,15.573,3.19,-29.99,15.188,4.87,90.37,15.522,0
26.38,0,0,0,0,0,0,0,0,0,2.26,95.67,15.578,3.18,-31.11,15.341,4.88,89.28,15.563,0
26.399,0,0,0,0,0,0,0,0,0,2.61,94.58,15.526,3.18,-32.21,15.333,5.19,88.21,15.566,0
26.38,0,0,0,0,0,0,0,0,0,3.02,93.49,15.505,3.18,-33.32,15.275,5.35,87.12,15.428,0
26.399,0,0,0,0,0,0,0,0,0,3.33,92.4,15.511,3.17,-34.42,15.413,5.37,86.03,15.46,0
26.383,0,0,0,0,0,0,0,0,0,3.73,91.3,15.561,3.17,-35.52,15.469,5.38,84.94,15.467,0
26.398,0,0,0,0,0,0,0,0,0,4.03,90.21,15.552,3.17,-36.61,15.59,5.54,83.85,15.498,0
26.381,0,0,0,0,0,0,0,0,0,4.34,89.12,15.556,3.16,-37.69,15.484,5.84,82.77,15.55,0
26.4,0,0,0,0,0,0,0,0,0,4.64,88.03,15.591,3.16,-38.8,15.281,6,81.69,15.579,2
26.38,0,0,0,0,0,0,0,0,0,4.95,86.95,15.581,3.16,-39.91,15.337,6.02,80.61,15.583,2
26.353,0,0,0,0,0,0,0,0,0,5.24,85.86,15.585,3.15,-41.02,15.15,6.3,79.54,15.516,2
26.326,0,0,0,0,0,0,0,0,0,5.54,84.77,15.52,3.14,-42.15,14.979,6.46,78.46,15.462,2
26.297,0,0,0,0,0,0,0,0,0,5.82,83.68,15.385,3.13,-43.28,15.035,6.47,77.38,15.505,2
26.268,0,0,0,0,0,0,0,0,0,5.76,82.6,15.439,3.1,-44.41,14.929,6.59,76.3,15.44,2
26.239,0,0,0,0,0,0,0,0,0,5.68,81.52,15.35,3.04,-45.55,14.921,6.81,75.23,15.388,2
26.209,0,0,0,0,0,0,0,0,0,5.7,80.43,15.391,2.96,-46.67,15.074,6.89,74.15,15.349,2
26.179,0,0,0,0,0,0,0,0,0,5.61,79.35,15.316,2.84,-47.78,15.13,6.93,73.07,15.442,2
26.149,0,0,0,0,0,0,0,0,0,5.59,78.26,15.301,2.7,-48.87,15.186,7.06,72,15.475,2
26.121,0,0,0,0,0,0,0,0,0,5.56,77.17,15.257,2.53,-49.95,15.356,7.22,70.94,15.434,0
26.092,0,0,0,0,0,0,0,0,0,5.58,76.09,15.385,2.35,-51.03,15.25,7.45,69.87,15.467,2
26.064,0,0,0,0,0,0,0,0,0,5.58,75.01,15.31,2.15,-52.1,15.258,7.57,68.81,15.509,2
26.037,0,0,0,0,0,0,0,0,0,5.58,73.93,15.251,1.94,-53.18,15.249,7.68,67.76,15.55,2
26.01,0,0,0,0,0,0,0,0,0,5.56,72.84,15.251,1.73,-54.25,15.321,7.79,66.71,15.544,2
25.983,0,0,0,0,0,0,0,0,0,5.53,71.75,15.208,1.51,-55.31,15.28,7.88,65.66,15.549,2
25.955,0,0,0,5.51,70.66,15.223,1.28,-56.36,15.418,7.98,64.6,15.554,4.56,-2.44,14.768,0,0,0,2
25.928,0,0,0,5.48,69.59,15.338,1.06,-57.41,15.166,8.07,63.56,15.558,4.35,-3.55,14.753,0,0,0,2
25.901,0,0,0,5.53,68.52,15.336,0.85,-58.47,15.222,7.92,62.52,15.54,4.13,-4.65,14.773,0,0,0,2
25.874,0,0,0,5.52,67.45,15.335,0.64,-59.53,15.343,7.49,61.49,15.581,3.93,-5.75,14.796,0,0,0,2
25.847,0,0,0,5.52,66.39,15.346,0.44,-60.56,15.416,7.38,60.46,15.573,3.74,-6.85,14.781,0,0,0,2
25.804,0,0,0,5.55,65.34,15.401,0.28,-61.6,15.196,7.31,59.44,15.58,3.58,-7.94,14.801,0,0,0,2
25.83,0,0,0,5.74,64.3,15.467,0.21,-62.65,15.236,7.44,58.43,15.572,3.52,-9.02,14.816,0,0,0,2
25.878,0,0,0,5.92,63.26,15.505,0.19,-63.7,15.228,7.61,57.42,15.669,3.5,-10.12,14.844,0,0,0,2
25.914,0,0,0,6.09,62.22,15.511,0.16,-64.77,15.122,7.78,56.4,15.695,3.48,-11.22,14.793,0,0,0,2
25.958,0,0,0,6.21,61.17,15.518,0.1,-65.85,15.275,7.9,55.37,15.543,3.4,-12.33,14.821,0,0,0,2
26.012,0,0,0,6.36,60.12,15.51,-0.01,-66.91,15.331,7.98,54.33,15.488,3.29,-13.44,14.806,0,0,0,0
26.061,0,0,0,6.45,59.05,15.46,-0.12,-67.97,15.388,8.06,53.28,15.518,3.17,-14.55,14.794,0,0,0,0
26.107,0,0,0,6.6,57.99,15.567,-0.21,-69.05,15.282,8.23,52.22,15.548,3.06,-15.67,14.818,0,0,0,0
26.159,0,0,0,6.71,56.92,15.444,-0.29,-70.15,15.095,8.34,51.16,15.41,2.97,-16.8,14.798,0,0,0,0
26.21,0,0,0,6.83,55.84,15.396,-0.36,-71.25,15.151,8.46,50.08,15.466,2.89,-17.94,14.709,0,0,0,0
26.259,0,0,0,6.98,54.75,15.393,-0.44,-72.36,15.223,8.56,49.01,15.533,2.79,-19.08,14.729,0,0,0,0
26.308,0,0,0,7.11,53.65,15.432,-0.55,-73.46,15.28,8.65,47.94,15.563,2.67,-20.23,14.714,0,0,0,0
26.359,0,0,0,7.22,52.55,15.414,-0.68,-74.57,15.255,8.72,46.86,15.556,2.53,-21.39,14.699,0,0,0,0
26.404,0,0,0,7.32,51.44,15.411,-0.81,-75.67,15.311,8.78,45.78,15.501,2.37,-22.55,14.726,0,0,0,0
26.389,0,0,0,7.41,50.33,15.406,-0.94,-76.78,15.27,8.83,44.69,15.46,2.22,-23.71,14.668,0,0,0,0
26.395,0,0,0,7.51,49.23,15.359,-1.07,-77.88,15.342,8.95,43.6,15.539,2.08,-24.88,14.657,0,0,0,0
26.39,0,0,0,7.65,48.12,15.47,-1.18,-78.97,15.496,8.94,42.52,15.532,1.92,-26.05,14.603,0,0,0,2
26.372,0,0,0,7.77,47.02,15.533,-1.25,-80.05,15.568,9.04,41.44,15.525,1.75,-27.22,14.627,0,0,0,0
26.347,0,0,0,7.89,45.93,15.538,-1.34,-81.12,15.64,9.12,40.35,15.53,1.58,-28.39,14.616,0,0,0,2
26.32,0,0,0,7.97,44.84,15.655,-1.51,-82.19,15.55,9.14,39.27,15.476,1.39,-29.56,14.636,0,0,0,2
26.29,0,0,0,8.02,43.77,15.657,-1.69,-83.26,15.509,9.14,38.19,15.483,1.23,-30.72,14.582,0,0,0,2
26.26,0,0,0,8.07,42.7,15.658,-1.9,-84.32,15.484,9.1,37.11,15.466,1.02,-31.88,14.606,0,0,0,2
26.229,0,0,0,8.1,41.62,15.659,-2.14,-85.4,15.362,9.09,36.04,15.508,0.77,-33.04,14.591,0,0,0,2
26.197,0,0,0,8.1,40.56,15.771,-2.42,-86.46,15.191,8.98,34.97,15.418,0.49,-34.18,14.58,0,0,0,2
26.165,0,0,0,8.03,39.51,15.798,-2.74,-87.53,15.312,8.89,33.9,15.414,0.14,-35.32,14.609,0,0,0,2
26.134,0,0,0,7.89,38.45,15.56,-3.09,-88.59,15.385,8.71,32.83,15.421,-0.22,-36.46,14.637,0,0,0,2
26.104,0,0,0,7.79,37.37,15.495,-3.48,-89.64,15.295,8.5,31.76,15.465,-0.62,-37.58,14.665,0,0,0,2
26.073,0,0,0,7.61,36.29,15.489,-3.9,-90.69,15.205,8.26,30.7,15.46,-1.06,-38.7,14.65,0,0,0,2
26.044,0,0,0,7.4,35.22,15.539,-4.35,-91.72,15.359,8.02,29.62,15.3,-1.53,-39.81,14.709,0,0,0,2
26.015,0,0,0,7.16,34.15,15.587,-4.83,-92.74,15.48,7.76,28.55,15.384,-2.02,-40.9,14.76,0,0,0,2
25.987,0,0,0,6.9,33.09,15.592,-5.32,-93.75,15.439,7.4,27.49,15.369,-2.58,-41.99,14.806,0,0,0,0
25.959,0,0,0,6.68,32.03,15.582,-5.83,-94.75,15.56,7.11,26.42,15.258,-3.17,-43.07,14.816,0,0,0,2
25.931,0,0,0,6.39,30.97,15.503,-6.35,-95.73,15.616,6.79,25.34,15.318,-3.74,-44.15,14.867,0,0,0,2
25.904,-6.88,-96.72,15.429,6.47,24.28,15.329,-4.33,-45.22,14.907,0,0,0,0,0,0,0,0,0,2
25.877,-7.42,-97.71,15.452,6.11,23.21,15.291,-4.96,-46.28,14.938,0,0,0,0,0,0,0,0,0,2
25.85,-7.96,-98.69,15.427,5.77,22.15,15.387,-5.54,-47.34,14.942,0,0,0,0,0,0,0,0,0,2
25.823,-8.5,-99.67,15.419,5.44,21.1,15.409,-6.11,-48.4,14.954,0,0,0,0,0,0,0,0,0,2
25.796,-9.04,-100.66,15.394,5.11,20.05,15.464,-6.73,-49.45,15.004,0,0,0,0,0,0,0,0,0,2
25.77,-9.57,-101.65,15.272,4.78,19,15.376,-7.32,-50.5,14.996,0,0,0,0,0,0,0,0,0,2
25.743,-10.1,-102.65,15.328,4.45,17.95,15.469,-7.9,-51.55,14.949,0,0,0,0,0,0,0,0,0,2
25.716,-10.74,-103.64,15.384,4.1,16.91,15.38,-8.51,-52.61,14.899,0,0,0,0,0,0,0,0,0,2
25.69,-11.5,-104.64,15.538,3.8,15.87,15.437,-9.08,-53.67,14.899,0,0,0,0,0,0,0,0,0,2
25.663,-12.27,-105.63,15.61,3.48,14.83,15.48,-9.65,-54.72,14.926,0,0,0,0,0,0,0,0,0,2
25.637,-12.94,-106.6,15.585,3.17,13.8,15.476,-10.25,-55.78,14.911,0,0,0,0,0,0,0,0,0,2
25.61,-13.44,-107.55,15.527,2.87,12.77,15.555,-10.82,-56.84,14.856,0,0,0,0,0,0,0,0,0,2
25.583,-13.99,-108.51,15.664,2.55,11.76,15.584,-11.43,-57.9,14.797,0,0,0,0,0,0,0,0,0,2
25.557,-14.69,-109.47,15.655,2.22,10.74,15.587,-12.06,-58.96,14.778,0,0,0,0,0,0,0,0,0,2
25.53,-15.48,-110.44,15.63,1.87,9.74,15.59,-12.66,-60.01,14.802,0,0,0,0,0,0,0,0,0,2
25.503,-16.16,-111.39,15.573,1.53,8.72,15.56,-13.31,-61.07,14.829,0,0,0,0,0,0,0,0,0,2
